trip_id,taxi_id,trip_seconds,trip_miles,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude,pickup_community_area,dropoff_community_area,trip_start_timestamp,zip
9951889e1f3386d756a82b909d04e17fde3e8a59,624a6a680c34b514659e430a8c859b763e61c2cd9f0e2f076fe0b2bc6157670cf884a9fb4dca2bd996ba2ae7315f9527cb1fd3fda8e0ab7641f247bb3dfb560e,1628,19.6,41.97907082,-87.903039661,41.859349715,-87.617358006,76,33,2023-02-28,60616
cf69714ec9f74bda9b4f4c130b62de111a137063,950af3418bda33a809615e29c0592a6ab8ed5f479173437b80b129e16694d099c13ac649b93c38a08e703f3bc8c11a16bf7c37ccca96824dd06c56709d6afeac,1210,14.43,41.763246799,-87.616134111,41.79259236,-87.769615453,69,56,2023-02-28,60638
bf7c06a6bb69b0e4b2c7751933cc4563c9e57e6d,8c996b78641f57de21b068fa17d4224cd9f1da237ccd7862a4c2121b6794f00f733450c58ad1b950a45a14347d4694f070e16ca8effcac45a5b06a18ba46a430,960,0.6,41.79259236,-87.769615453,41.901206994,-87.676355989,56,24,2023-02-28,60622
9fe0be0f19966244bf1fb274f0596b02e3808a1d,c8f57a1150c210a9e6b3fcfb24c3d6d0a43d1879b4b9795d12ffb5917f2b77c86a098c8f0a7c2a301ef4ea972985d4e05bd8d52a2f7a1ecca253fb8e81e5755e,2700,0.4,41.96581197,-87.655878786,41.92276062,-87.699155343,3,22,2023-02-28,60647
8f345a02c60185a5ee822c10ad601074d6b26646,dd2844d5f13c91c2d50ff5092bacd0f339c5b3c17376b56fa06e0acf5a7142a133994bb6aa0c8d7bbf24684cc8ed4d566533121b031f5dd76787b8bb7b1abf01,813,6.04,41.899602111,-87.633308037,41.92276062,-87.699155343,8,22,2023-02-28,60647
613aaecb10dbe85bbfa9fad45e39fdfb6ab9cf89,b649688173599f12325db808703dd3e14653807db2fdde48f5891daa24f8cef4c1a3711ec1881eda1920a36843bff16453782d5761c2d0a434ca1e4319b9f8d8,1349,17.43,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
004d7dc20e60d246d32e971d12579677efa2322a,08d898cd310449bd541a95eedd05a139ad1176e66c06c3f256333b47868822544424b1c654f7c9712d2febf0209ace5a7315c61f2ea63d3bc9eab489383fd9bc,314,1.47,41.944226601,-87.655998182,41.922686284,-87.649488729,6,7,2023-02-28,60614
2e5e0e213627b2d0bd78e8f14a1214cb9948361e,89fc6b1f0628f328ccd1021fcf4e7318bb2f9962da9259b522bde63ca44f9f201a016291bbd2801fad04845cfd5b30b954afedccb22f6c49fadda05821804a06,186,0.61,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
163a37b32741434e0f79f58b04a7492edbbd6fa3,a500c0da8fa893c9bdff48770ab8acfcb8d874014a09a9bfbff7f3e682919e522adb81b4d4036f38f7fd9b6475d1bfe50c0ec5d1805bc67d21281e800073adcf,2280,0.1,42.001571027,-87.695012589,42.001571027,-87.695012589,2,2,2023-02-28,60645
13cfbdb61acc1de1f0ee6f8a0e5ca34e30f97f8f,6c87f1d023a9d7146ae81b6aa4648bf98cec52cceb9f0854f80a246c81d94ffae05dd954ea58f3a3e82f2bc4793dc9cd826a6c3fdd5af3640dae2c2fe06e387e,840,6.3,41.878865584,-87.625192142,41.944226601,-87.655998182,32,6,2023-02-28,60657
19807135e2cc818f70d1759de420d00829240afa,78fb99d332dd664846f7934b7292dbb205641674541ff27091934949dc87ec67bc3c4f03ce935f50b045593d790b7aa5aa24b79f2d193d76d135a34c4150bb06,600,2.4,41.899602111,-87.633308037,41.878865584,-87.625192142,8,32,2023-02-28,60604
16cc33a9b3a3d9634d80bfe0f35519e9b2570d7f,a9725437189ded1caa9734644f2840484a83834030feab4b0f8d3fd03d46db5099247b541f495769f108f51af3fa679e7614e40dffb0a719369bf110af1446fa,780,5.94,41.690633347,-87.570058269,41.717493036,-87.648895072,51,73,2023-02-28,60643
ad373707faadd8b92cf6267d3ccf2476044ecd2c,be7e1462a37397809dadade8e174ef3ccbc3073294df4a0c1786610d3fbbc2cd18543a46938764af03553b89897d23ee9f88307fd485162626822cd306c2fed5,55738,18.91,41.79259236,-87.769615453,41.980264315,-87.913624596,56,76,2023-02-28,60666
cd487dff87ce42947e2e8341c55371f8a3ec21d0,6ac56232b10298edfb36d568c8f7e71db5a741c2f31c81985b330d81204f52dd0464af1383eacefc4d2c9b7c0bf5e38c29e8433f3e6f5401f3783be477b0fcc6,1040,13.99,41.980264315,-87.913624596,41.901206994,-87.676355989,76,24,2023-02-28,60622
d0f93cf4172481d77b8281ee09a3965ac5ceb7c2,bedb270bce40664555c0e645a3f6c242d8f64ed541f6f56b1ecfd2d03ef229fb32cce2312110d6cb17459770dd6d9f6acbb6ca70f999ff852f59d348c3e52681,1619,18.09,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
876340e6cc935626b183674bf8f20309c5ac333f,175a4c9a16e22bfd2fee721e6cdfdc85dfde21cccb1fdcf514631f3719704bad1c82db8ff3320b8e305e11116bc8932a220910da15c991926772cca793bafd5c,1304,17.58,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
6f31a1416e80cbf69f80356667742aa6ff20f266,332d91df72ca990499bcd315dda5decb444abfd0cb3875c2a85da0d8248f3c858798df8f11a02e87f16b1a1b6c4055329030013e809c2f28926e0a1f6f117116,1680,14.9,41.980264315,-87.913624596,41.96581197,-87.655878786,76,3,2023-02-28,60640
86fce1b30dc9f8d2e3364c6f98c571c1bf6235d3,38f6145c9a2b848dc1baa16fd91087e606b12bcb8757a9eb003dfab2c031fcaeb931c1ae6b486fab5f1c21037f33a187d1cb97080f4334a63f7ce0713d0f47b4,1320,12.9,41.785998518,-87.750934289,41.880994471,-87.632746489,56,32,2023-02-28,60603
089cd9cddcf54d1d036c30a414c7444747551e99,2c1267cbb5667c1f61fe7807c2fd963de1ed9b17851fd3d3b4df9f1df8f7eedff1ebb08069a0da1e890787c12429efe98e46e3cb8d0f0bd68786b9477a5826bc,1080,3.03,41.878865584,-87.625192142,41.899602111,-87.633308037,32,8,2023-02-28,60610
affcf9d40ad22ddb1c862aac367b4882d8f8afda,2506f790bb314e3f0d8671b98329d5c9afd3f17e72aef1d9718820ebdc8faafba6ba836854578bab32e15f2122c299d8914569f48341d5fe95b443659a0a3baf,2100,0.8,41.980264315,-87.913624596,41.9867118,-87.663416405,76,77,2023-02-28,60660
05670567b9df3d52e096bd57c8df66ae91113181,9492b268e840fcd19b554ae0d61ab86a48eee56b7fba98ac2bfde913e4b55d9a3f5b283a36acaa3986be9530ae7a1d59d070b6f028f8f79d208aa17a6b898d13,660,4.46,41.706587882,-87.623366512,41.706587882,-87.623366512,49,49,2023-02-28,60628
176ea18395aefd5bf22244556adc799d993e6915,5e3077a68e0439a1168a98d848e9ae3fd8c74f61bc4323705cf5537ad081b8c8c7bc43f16578dcaf27deebf7aad90cb93b7987c34c35ac263e6ca3bd1cf98542,120,0.0,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
e4f761c8ff7340b678dd658d9cd9d1f20d437735,5edf1eaf35b6a28d784ef0bcee132312ebff4aeee7a12ac12f3779f4d0726b772d27f1ca01f2e6c4ace29ae02b49caf23d9c50a3a8321604ec716eb92876161e,287,1.61,41.899602111,-87.633308037,41.922686284,-87.649488729,8,7,2023-02-28,60614
92c910f05109c3e76af10dbfe77b8622d7c165bc,19447854f6105afc7307d18998685917b36bbbb2c8a7e59a6801448176ca7c8064ac13ac7cbf0f6858fcc28613497a7623fbffe4393fe437df465d609226c018,1500,0.0,41.985015101,-87.804532006,42.001571027,-87.695012589,10,2,2023-02-28,60645
ff184241527e30a7ad276f09e9e5e3f1b5837807,f0d6376865e19a2dae04d7d5401649247eb526372356ac1effde0d73c4a46620829f36ddfdd3abdd2a9d68b6ee43812935341de11113d38c91f6a60ffd59b15d,1405,13.87,41.980264315,-87.913624596,41.922686284,-87.649488729,76,7,2023-02-28,60614
1cc891355e3b88858119b05a37021680d2345068,bb277fc77c865565c0fc305dcad0c6b6633e72ce0fcfac0d1f7648e192ea9713c1dfa51fc740188367f73efaff8938fc0b8f0b0228359d6c927ff6bc6dab6096,2082,2.62,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
37747cc4201da4b6f45edc53747047ab21f4d38d,3f68542d52a06c2f726a08b3888acb6e7979a3ade1b74c38c2d8d3932377185103d527e0a018b407d71e80217caa2a9335c74cc0dabf9f13141cf5875ef051b0,0,0.0,41.706125752,-87.598255838,41.706125752,-87.598255838,50,50,2023-02-28,60628
08260e30db918d6f770dbd27b44fa9d1a4ac7c36,ae2b1026641fe1802c5c6e0f22f718230861e60d588b0c5356604b0f27ceb519bc34f3f689e6badd3e158149f82e3b7bfc8eaabf23676ebfc42ead87c652a386,402,0.93,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
4ad5932438a4a9b3e9614d428a4b3eeca2c049a5,3f68542d52a06c2f726a08b3888acb6e7979a3ade1b74c38c2d8d3932377185103d527e0a018b407d71e80217caa2a9335c74cc0dabf9f13141cf5875ef051b0,1500,7.2,41.706125752,-87.598255838,41.761577908,-87.572781987,50,43,2023-02-28,60649
1409daa7573282b1fc6beb5b2a4e5cea85360eb9,d1b8521ed4784a33ed7be8ad0a17310131286279504140fd1517dc45a73929267c2abf09d773e863c0f13cdbb5d70462c7de0bbaca3d9dc41fff96c6d7232f9a,1182,16.44,41.97907082,-87.903039661,41.880994471,-87.632746489,76,32,2023-02-28,60603
53b4705c99b7734140938db380a6d52be1ac6821,fc68d8f57ebef02a03efc9ed6c5ebd4488403fa6458091b2b8b02861363e1bb00c38faefdd0efed6578ecb869eea8e2ee3666bd5a7b88074368f98d9debca6e5,1192,17.09,41.980264315,-87.913624596,41.874005383,-87.66351755,76,28,2023-02-28,60607
9a1d6189bca1832b5cba7add815c36243de17ad2,e29752f264ca33780c57fec51b15e51dd4dc38c64eb744098d770d8dfc8708f2241ddf46727aa14964d87b8c6e20558861787850176dfe7cad146d2dcff03a2e,316,1.4,41.922686284,-87.649488729,41.899602111,-87.633308037,7,8,2023-02-28,60610
8e7e68fea032fc6ddf152e46b7c22f863b1aecf7,279e6ef4129260b19e953938f5ca14fba369cbd6db1f06b0609470a96544c33bb6543e5edfbd300a3e098960531aee298b798c7d7fbbcd2cbdc5a6ec5c8818c4,480,1.2,41.878865584,-87.625192142,41.874005383,-87.66351755,32,28,2023-02-28,60607
85dbe3f28c6df8d33ada2d803966af2d26ce925e,f760c301740afe577d6c0e2f6de2cfecccf6ede158b8a3825331005da37a008716599169f4b467bc8b88e65318b5008499ad0ea4e05a7465c6bce4a1d5e70350,1221,9.11,41.874005383,-87.66351755,41.9867118,-87.663416405,28,77,2023-02-28,60660
f772aac73cf4f2a2c45ea60f4e25baab7ba3b19e,be435bc4d6744155b3272e9edded016bd4afb34777470147a81d6a7e77f17dd155fdd830169271731a5316e9a6c565a619903ae4f116598fcfb9bf22591850a2,702,4.71,41.878865584,-87.625192142,41.944226601,-87.655998182,32,6,2023-02-28,60657
7a06ad8f16dd9ab04b06289a6190fd7875801a2a,61d83eb1d34ccd8dac5bdd962bc13e2ac077b0c7ecbf1d0da9b3153b3c01a3d2cc602501919974096100cf70f1621caaf3f8c2510c45748d78c279b67d9bf0cf,1440,17.7,41.97907082,-87.903039661,41.859349715,-87.617358006,76,33,2023-02-28,60616
ba602935ad85126000e02b886586f9b303e455ab,1c127bbfaaaed04128f5a96cf60d0990ffaa310ff2047f16f6aa47e9c2674ab10dc061951853905d6c4cc7ba7e89bcb27d3e85480df674fc0116f57243ea992c,4,0.0,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
7a39c7aa5a2d5d39318a117aa3ebfb1cbcd60d66,45a625100a49b32a60b0cf616184074b7555593e0a67d797a1c5226581219d92ae53c5815aed064256245ba05d89363f81624149acaf86a0887140267e57fafd,200,0.31,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
1bd84baf9ed6bd4be9b4202dcdcf05531a9c0da3,84a9489b354cd6dfe99487c12c5c735e40bb1350f645668ae00ec89cc0c22510a043d8461381406b57db35f51c04f215b889e310c6b151caaa0775504ddc4884,890,9.69,41.79259236,-87.769615453,41.857183858,-87.620334624,56,33,2023-02-28,60616
7b204bdf209a5178621a347706491e20fbba7adb,da6780f1544c235ad2b71e14522482347d180a08ba4622b6c6e5e003d3edecd3c00aa0da34874e73d207677cfa93c6181e987addccb0f0b681efca2562cd17af,840,0.3,41.878865584,-87.625192142,41.944226601,-87.655998182,32,6,2023-02-28,60657
e335811407bdaadd3c199b4bdaf0b794ca2052d8,800cba53f06617f4cdbf27a69a1319523868266b75cae1f52486c12b1781a891ffbbb75c100049f0a7a0a780b03b2c5c6ef97af06af9c198c84005f56ffa16a0,780,0.5,41.777196255,-87.642497527,41.810879008,-87.726363325,68,57,2023-02-28,60632
7c8a7bbd4df427fc825764d5ff8bc89bc27921e4,d6ce95b77b84d97b8ef41b3410ede13388e250cba571fb12d0794f97c7f29e4c8acbfb614b0ea69e8352e6aa1cf4a3cd145e30e2855d942ce019f09c7c873db2,1244,17.37,41.97907082,-87.903039661,41.879066994,-87.657005027,76,28,2023-02-28,60607
71b042f557bbfd3eb6aa32416105db495fd717b1,56f2fce86600dd132681be1323fe78ce26e60f2fffe4b39130faaaad1400088ff80e2825d2ae3a916715eac62e7ce4b0a87d5abcfc755b6f75a482da43709eae,960,0.5,41.857183858,-87.620334624,41.792981903,-87.724208194,33,62,2023-02-28,60629
9a7dc71b995d61fe4d13acf19b984063c53224e6,2130bc5fd239a4e3b304662424fb4cc7db0ca7abf78cc548f0ca8a6cee8fc3cb2e029cbd0db9a48b47c50cbb864ec1b70fd438dde4b789123292c8f4cbcf166f,840,6.4,41.980264315,-87.913624596,42.007612593,-87.813781034,76,9,2023-02-28,60631
8fe63fba15122ed5f27f6b8c35e7e24bcac24bf9,4979769b1242fb164b73654fba2df98e5466b9d84282a73c6c729c24469ffaa2129ff4dcd7752f2b3841023713711c73d21e3a9ff4e061daed3702f8ba668e9f,1680,18.2,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
6bd341896da728e9c2bf0619025d74f35d81dcc6,bd54bee5660726988fc54355ab54fc7cfd5c3917d911f944e24b89fc2f4c803737abffe70492bb56ee0fe0d47fe94729011e1d377b3f49092324b817599921ad,1251,16.17,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
3cf3420ce8daeaafd3d87e933259bfbfe0f7b9d3,5cfef538e74c1d5c6ec2a94ce6417fc3bcc0fe6dcb1ed25cc949f1b643f169859b98214af505b87fdb504896d507c13a2895f58e3a48edaec2088d6dbfbf98a5,1071,8.03,41.878865584,-87.625192142,41.9867118,-87.663416405,32,77,2023-02-28,60660
cc0ed5ad9b849613fabfb059e40a3fd89d3860f6,ae7a61c41decb6f41d165aba54911ea50c4fbf9f4181425accb6e841dd3555cc01d290341f71c81ee1b8b8c00fb53eec2eb30a8e5e3940c17375aef65326b214,540,0.1,41.980264315,-87.913624596,41.980264315,-87.913624596,76,76,2023-02-28,60666
ed2ae1bc6021733f29eeab4253808c2faa87cb99,4ba3690e7f7bde263c96de93e97af2af2545f6d16f06b7ebb4ebdf2e0808e40a2eb225589935ec91db11ccc6f33538288b54e4d28443a08396d8ab9288f047d7,1393,18.29,41.878865584,-87.625192142,41.673819904,-87.635739777,32,53,2023-02-28,60628
a04590943e86335f6bb1b014c613b1f9c1fa81d1,e64c125ab06441db8101d7c98eec723e18c3dcd1cf39f8387d792ad8477f0a3a56dee2881e25cee7c9e929bba5d35c71bdfdb66781a521059a4a5b798d0458e0,1680,12.9,41.980264315,-87.913624596,41.96581197,-87.655878786,76,3,2023-02-28,60640
f4c8ce78011af1582780545945a9128dfd450136,641c9356c873f4b5fb13d4b2f70d8b4d4b7b2c9805727284f91e0b267d95ef99815b3ecd18ed25b9daedb0ad0ddf0c4173e1d5d0ee99137b184a6f8c062f0b2c,1020,4.8,41.96581197,-87.655878786,41.953582125,-87.72345239,3,16,2023-02-28,60618
e1cdb4ace58895c27c05421699cb3139a0082a92,66d3807bc1b0bcf7c3b90c19f7c13356cdd60995199804afe2355e2736bf4a56d616f7f783596da3bdcb6b755c43d8b26818486f213604c04b6ebbcd9b99abc8,315,1.49,41.878865584,-87.625192142,41.874005383,-87.66351755,32,28,2023-02-28,60607
72cda12dbc33154c18b6aa19bedcb8a29f3dec36,e6789e2f0a663a12a18cfcd8dddca3d19d8ac8c43cc8acabd9709d841cd522152f8f352f7b30be23dcc662349b8109d98c7e45c1490c8286f439dbacbcc3de15,1274,11.9,41.857183858,-87.620334624,41.96581197,-87.655878786,33,3,2023-02-28,60640
8aabbf2ef18182778442a51e117a0ed421c794b6,5ba3a19b228cd79e8064974b6f0169a7df8b11795f5336dfc0cdc122326339527e1702c248b4ff53ced19171119e699d1b0299d3e546ba5af09564ada1fc2769,1380,0.9,41.97907082,-87.903039661,41.89321636,-87.63784421,76,8,2023-02-28,60654
d889e3383b3710069ccd193de6b6b4cbca834031,1c127bbfaaaed04128f5a96cf60d0990ffaa310ff2047f16f6aa47e9c2674ab10dc061951853905d6c4cc7ba7e89bcb27d3e85480df674fc0116f57243ea992c,426,1.39,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
5abe8924d5d513d55dc2d30dcc015ea9045adf3f,a6339ac0faf854f037370b311945d5e1e67b8fd7ff537d684bf60e2bb48e44e9d177d0634164819d996ac0148ff191a4a787c7a992dfea034a20a8ea72c4bc9b,1304,17.1,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
fcc57877fc9fdbe705fa4fb99765005439ad4f1e,ff214d6d48867d32b43c8caf27613acc83d3a03a290c37659d151ae353defa9fae8670e2efc03e4d81ada96ed6fdb0d3e8fbbca81595112a8e47ef8de2eb4a1c,2040,14.0,41.980264315,-87.913624596,41.9867118,-87.663416405,76,77,2023-02-28,60660
3f38e7f85aa0cb5fdc33ccd99bf4fe8ebfbe1224,b5ad9d970e0745256fbb7517babae43abcb43115d076dfcf4f08b427f18135fe75de72c1e3ebba579bc0a464055ca9ae6869f49fab8cc793a829e5c9f11cdf0b,1320,17.1,41.97907082,-87.903039661,41.905857769,-87.630865027,76,8,2023-02-28,60610
1e397556de6099226bc01d70d30b585adf85933d,d41ab2be597b82c3e6b0b0ecccf98883a84db0d9aed4f608871f0a2f09afc8af1cc61f2e1963dd196acc8721bb0db15343542f2364a52f6f4a7066c6f97af225,1539,16.29,41.980264315,-87.913624596,41.922686284,-87.649488729,76,7,2023-02-28,60614
7434eb290d9b299cbd14437653a7afe289b62c7d,f6ea1f58e87fd583890861ab62c8f06f47dd09f494e80176213469293049fbff7f78ed805edba4b977aec3ecd2c6ff4130ad4ad05caf0093103932a4bd4328b6,1560,1.0,41.97907082,-87.903039661,41.89321636,-87.63784421,76,8,2023-02-28,60654
44ac33aa5b2b98bb9c7ee20d01effdc70b540535,91a036e3de3c1f459f2664801ea9388870751ae14e196e5be1caa84093318244f75aad0dbecdb8f5f6d2fb9ceec9c03c57acb5309769a88c68d06a49b157dae8,376,0.99,41.878865584,-87.625192142,41.899602111,-87.633308037,32,8,2023-02-28,60610
7487b0c912eb20a3688a0375dd69ce0acc6881af,356744753023949fa63be6a6d7e0aef31f2d50dd3b0258449c6b8b6d277765da6955b1ef88c72ca79a9db0d3c20b162fce7cd9ec113b49da61c12c2c546915d4,732,4.7,41.763246799,-87.616134111,41.80908443,-87.632424524,69,37,2023-02-28,60609
e8afce5515b84a72aa0d529e819455fd9d118f7e,19ccfdbec42380e8beda815e0a69bd92aaec6bc398264321fc2709fc30341d7d104e9690095764df21562c26e35ee94b3e9e0696ce56918b09640c245a4d9121,1380,9.1,41.79259236,-87.769615453,41.794090253,-87.592310855,56,41,2023-02-28,60637
f4bc706f9e40a84df155bdb450a02aa9c17271b9,c8c3f1713dadc77d30d959755c933092b402d0c3cef08e5b1594d1e36d00c0ca62b39a2d038a3695b7cf8f3dbecc12c239175f04807cf0c2a1d077fd447deea3,642,2.54,41.899602111,-87.633308037,41.878865584,-87.625192142,8,32,2023-02-28,60604
9c27f878224bde7109860045764f614030a7e378,6c6606251e8d2b1609f34d755bf884c4d972ab44b47bd75faa7e533a102e1cc2eed88f9d8d25cda28aaf89c678a3b2d17640c226cbb20375fd3f79685b719945,1059,0.0,41.794090253,-87.592310855,41.878865584,-87.625192142,41,32,2023-02-28,60604
d62dea91c5aef745410100e4b4075372e6a2b759,8a999732f0972dda5aa358ad377427f0cb844b5ec246a98fd19c6b0fe688f400a7da82d98ddd57c0f6cc3b6e83f902633268b661dee9aec1ffecb5ef5cd8cf04,1523,14.69,41.79259236,-87.769615453,41.922686284,-87.649488729,56,7,2023-02-28,60614
1b192856e42b6317daa7a4987e3a2324b337fd49,dfe0b23f70d816bcd021cf8f279b99baa5173ebe381a208a998dd2a8b879a6d9cb40675cb988eebcb963e9ddbf79c1618810110e5422ba260d9677791efa2715,935,10.5,41.785998518,-87.750934289,41.880994471,-87.632746489,56,32,2023-02-28,60603
9ff484a2e7faaee4bda1d7887198dffa0304b11d,5e3077a68e0439a1168a98d848e9ae3fd8c74f61bc4323705cf5537ad081b8c8c7bc43f16578dcaf27deebf7aad90cb93b7987c34c35ac263e6ca3bd1cf98542,420,1.5,41.899602111,-87.633308037,41.878865584,-87.625192142,8,32,2023-02-28,60604
8863f98fed6f2fa3a2f0707fe0915f626b1763c7,e29752f264ca33780c57fec51b15e51dd4dc38c64eb744098d770d8dfc8708f2241ddf46727aa14964d87b8c6e20558861787850176dfe7cad146d2dcff03a2e,677,2.42,41.874005383,-87.66351755,41.899602111,-87.633308037,28,8,2023-02-28,60610
ea8bef496233263be9003f62f3619294f3aae74c,1768c6bcff09706e1ee0a66b2053afe14107881e986f2ee78d34322406897ddd23f86fe4c618a63ae71d541ff75d9fd316fe32a8bb7da1746ac85099316046d7,1711,9.15,41.899602111,-87.633308037,42.001571027,-87.695012589,8,2,2023-02-28,60645
76e476cc4a5eea5ad551a9815e9c4bea4fad4685,f6c95de604709d60bb9e583806814e1187f12a74ce65c75669ba888d1e1d87527b69563a99e4b024ca374be6f9578fed56bc16b9087822f1e1fdcaabd9ed2409,163,0.51,41.79259236,-87.769615453,41.79259236,-87.769615453,56,56,2023-02-28,60638
f1e02a98c26602dec4323f6a62c673a4fd1ed8d5,f1595f3f9536df1d8d7df672cb3f0835fe79e1754f6c7acd273b2db33a056a721e175d114136088b9ee178d5cdead7cb834e38424d89250e960eb2155b526020,123,0.29,41.96581197,-87.655878786,41.96581197,-87.655878786,3,3,2023-02-28,60640
70e073b9104ffa2df4cf21444eaeca7d3743b1e1,e27637808fdcc919f32da6ab2329455ead04bf9b0fd5144c1ffd16a2923f1237b543ab66580ba9732739184798b1247b74206320eed5bcbe1ae0f9e6196ad10d,1260,0.6,41.706125752,-87.598255838,41.794090253,-87.592310855,50,41,2023-02-28,60637
1e1a254e2067aa7ace18e4ed3311f6fc2886b7e6,4b1a94338d7d6c05ef493dd049ea1c54fba2accc57eb58ff9759ca55518a57a9d472b708b383383d68b0932166562f3fdbea741eae2201eb2eb89b595ee83817,19,0.06,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
7cddbc974aa61566cbff2055d27aace7a3494106,2e3865a726713684b152c40d86347f320752d4f14004c4ccf48303bfff08de1bb810c0a8317782cdc004fb0863a2eff48662428a2d0adfc6a0f1a0766f4e6e59,1260,17.0,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
9a4d08e6232733e6796bd96899dbeb36d2fa4461,6a9c629b4e74139acbd3c7767431c4c89f4ec2eed2e38beb4bdc3864b2446c260bc66264f1e163773aa4305d4c8eb58ad7024441496cf0c934404ca70ea87928,1078,13.14,41.980264315,-87.913624596,41.947791586,-87.683834942,76,5,2023-02-28,60618
ce3abb86aea6adab2cf09d1d22ec45989108c5b4,90a7cf3946c408e70e8d64b08f2bc6819ae5de6159ecef3460c5287031148a66c4c0d4b6b6c53f13919fcb785db502dcd99c94fb60daa9ac6b338f01ed8c3a2b,1558,17.61,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
f0465e7d7445878f619a6a5b043c1c3fe27c4627,2d5970d2ce86bb2ea404275fbdd5fce016b817e71997614162a332641f9f7ab200a73fc14415ef76efa5eaf9877158da4da6f88a4f789c48710c1a23d6774602,1081,8.98,41.878865584,-87.625192142,41.775928827,-87.666596265,32,67,2023-02-28,60636
5176d16f038a9ea6d0384522033ebd7f775f9053,f6c95de604709d60bb9e583806814e1187f12a74ce65c75669ba888d1e1d87527b69563a99e4b024ca374be6f9578fed56bc16b9087822f1e1fdcaabd9ed2409,1006,12.06,41.79259236,-87.769615453,41.901206994,-87.676355989,56,24,2023-02-28,60622
bcf8952d2b709ea107ab0d3540dbd9c28774cdc5,2b28c5925147c07cce6761560dd01e17d5fe37d95ec609a3bf2c55e822207e20075e19a3a8f324e16fbc8589e64d241428aa788b6e794083dab6747dc34d69cf,455,1.13,41.874005383,-87.66351755,41.878865584,-87.625192142,28,32,2023-02-28,60604
3ef0ce6baaa3155d916be21320b149173d0cd8d7,e96f82b69fe36bdce0bdae54310c2b4ff6453b5aae1440a057b5347d9efd822f296cf316429692410b78812669c7c59d6d17a96d9b8b58bcbd7816613b8bc876,1315,9.24,41.878865584,-87.625192142,41.9867118,-87.663416405,32,77,2023-02-28,60660
cc8e45fca38ebff619b299a98d95fcdcb2a1aa37,a571f38b99425482899e6be7e4bc0c7573e95b86ef92ab30a442ef7e78fb2aa9d3518fe7f2bd22b692eb63a50f95df64d2e6d88059fe9eb0654f14ccc3083294,1320,6.1,41.785998518,-87.750934289,41.884987192,-87.620992913,56,32,2023-02-28,60601
00dfc6e54d2e288c5702694446282c11a7a6be24,9f9ac832e3a428c1db79b24da6ecb6cd698961a9a92a9d539dfb3bb0e1bffa0b5fad8dac93b99f54a99001b2ec700114bc97a0347727ad3c8fc92a1d976a8557,404,3.4,41.874005383,-87.66351755,41.922686284,-87.649488729,28,7,2023-02-28,60614
4c516a985bea468a53d9c582d905c995d2a6e651,520ceeda508661c3d09a4d7b85c955a6c971d0cca9c10936450315bf07cfc7f0c334d10f0d2be8d8ba66d4887381ef8b8835156c66b214d1ebd25a3578eda23f,1060,15.43,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
8badfabce6dcbdfaed048369f5626bde9e317de9,73f6888d8d8f9808f6624377edfa1e2a0a574b06eafbc9089007bb8a5049ccbc959e495882e009ea054e9e1d5555baabdacff2e395af483810799b71faec215f,787,4.77,41.763246799,-87.616134111,41.741242728,-87.551428197,69,46,2023-02-28,60617
d3252f0b8275949cfadc7f64d774edbaa4379016,da2c3a2246422b03d37cdbe495f15ffebc85f5a69e24ac4c7a73f9a3fdeb9efa8996ceae1d6d04fc9aa616f79f6a86831b647f3d2fdf9e0f282374649a730d07,300,1.0,41.874005383,-87.66351755,41.878865584,-87.625192142,28,32,2023-02-28,60604
aa8d242b2480b1268a5d753eb270c9d4ebc4e51d,eecaba329d22b57acd34be5c5604891308b1c4d0f95f0639376e1417168573713570ae0378b16d1d0b82138b6cd9cbb94ea5e27fdc7b608bdf8999ddae84ac95,1800,15.1,41.980264315,-87.913624596,41.944226601,-87.655998182,76,6,2023-02-28,60657
